date_start,date_stop,view_content,Add_to_cart,initiate_checkout,purchase,conversion_value
2023-07-26,2023-07-26,81,0,4,5,2746
2023-07-26,2023-07-26,110,0,6,5,2745
2023-07-26,2023-07-26,91,0,5,1,998
2023-07-26,2023-07-26,54,0,4,2,998
2023-07-27,2023-07-27,52,0,3,2,1996
2023-07-27,2023-07-27,2,0,0,0,0
2023-07-27,2023-07-27,20,0,2,1,499
2023-07-27,2023-07-27,8,0,0,0,0
2023-07-27,2023-07-27,7,0,0,0,0
2023-07-27,2023-07-27,194,0,13,14,6988
2023-07-27,2023-07-27,81,0,2,2,998
2023-07-27,2023-07-27,88,0,4,5,2246
2023-07-27,2023-07-27,88,0,9,1,749
2023-07-27,2023-07-27,48,3,7,1,499
2023-07-28,2023-07-28,50,4,3,1,499
2023-07-28,2023-07-28,3,2,1,0,0
2023-07-28,2023-07-28,31,0,0,0,0
2023-07-28,2023-07-28,8,0,0,0,0
2023-07-28,2023-07-28,9,0,0,0,0
2023-07-28,2023-07-28,149,0,6,4,1747
2023-07-28,2023-07-28,68,0,6,7,2994
2023-07-28,2023-07-28,98,0,6,4,2246
2023-07-28,2023-07-28,70,0,5,1,499
2023-07-28,2023-07-28,65,0,8,1,499
2023-07-29,2023-07-29,37,4,6,4,2495
2023-07-29,2023-07-29,1,0,1,0,0
2023-07-29,2023-07-29,33,0,3,4,1497
2023-07-29,2023-07-29,3,0,0,0,0
2023-07-29,2023-07-29,4,0,0,0,0
2023-07-29,2023-07-29,165,0,6,6,2994
2023-07-29,2023-07-29,59,0,2,2,1248
2023-07-29,2023-07-29,135,0,8,8,3993
2023-07-29,2023-07-29,78,4,12,3,1497
2023-07-29,2023-07-29,66,0,3,1,998
2023-07-30,2023-07-30,53,3,5,1,749
2023-07-30,2023-07-30,2,0,0,0,0
2023-07-30,2023-07-30,43,0,2,2,998
2023-07-30,2023-07-30,1,0,0,0,0
2023-07-30,2023-07-30,8,0,0,0,0
2023-07-30,2023-07-30,202,0,9,10,4242
2023-07-30,2023-07-30,94,0,2,3,1248
2023-07-30,2023-07-30,149,0,3,2,998
2023-07-30,2023-07-30,124,4,14,7,3993
2023-07-30,2023-07-30,65,1,6,0,0
2023-07-31,2023-07-31,65,2,3,0,0
2023-07-31,2023-07-31,3,0,0,0,0
2023-07-31,2023-07-31,32,0,2,3,1248
2023-07-31,2023-07-31,7,0,1,1,499
2023-07-31,2023-07-31,7,0,0,0,0
2023-07-31,2023-07-31,211,0,9,9,3493
2023-07-31,2023-07-31,114,0,10,10,4242
2023-07-31,2023-07-31,182,0,4,5,1996
2023-07-31,2023-07-31,160,2,14,2,998
2023-07-31,2023-07-31,41,2,3,1,499
2023-08-01,2023-08-01,73,1,5,1,998
2023-08-01,2023-08-01,1,0,0,0,0
2023-08-01,2023-08-01,39,0,1,1,749
2023-08-01,2023-08-01,11,0,1,2,499
2023-08-01,2023-08-01,18,0,2,3,998
2023-08-01,2023-08-01,161,0,2,1,499
2023-08-01,2023-08-01,196,0,3,3,1498
2023-08-01,2023-08-01,120,0,3,5,1997
2023-08-01,2023-08-01,204,5,13,2,998
2023-08-01,2023-08-01,57,1,7,1,499
2023-08-02,2023-08-02,49,0,6,0,0
2023-08-02,2023-08-02,0,0,0,0,0
2023-08-02,2023-08-02,25,0,0,0,0
2023-08-02,2023-08-02,10,0,1,1,499
2023-08-02,2023-08-02,12,0,0,0,0
2023-08-02,2023-08-02,243,0,11,13,5740
2023-08-02,2023-08-02,114,0,4,3,1497
2023-08-02,2023-08-02,129,0,8,7,3494
2023-08-02,2023-08-02,213,3,15,2,1497
2023-08-02,2023-08-02,73,2,10,1,499
2023-08-03,2023-08-03,60,0,11,1,998
2023-08-03,2023-08-03,0,0,0,0,0
2023-08-03,2023-08-03,15,0,0,0,0
2023-08-03,2023-08-03,10,0,1,1,499
2023-08-03,2023-08-03,18,0,1,0,0
2023-08-03,2023-08-03,263,0,3,5,1996
2023-08-03,2023-08-03,106,0,4,6,2496
2023-08-03,2023-08-03,70,0,8,11,3992
2023-08-03,2023-08-03,174,2,15,0,0
2023-08-03,2023-08-03,61,2,11,0,0
2023-08-04,2023-08-04,62,1,11,2,1497
2023-08-04,2023-08-04,0,0,0,0,0
2023-08-04,2023-08-04,21,0,1,0,0
2023-08-04,2023-08-04,6,0,0,0,0
2023-08-04,2023-08-04,19,0,2,2,998
2023-08-04,2023-08-04,241,0,9,15,4741
2023-08-04,2023-08-04,93,0,1,1,499
2023-08-04,2023-08-04,50,0,2,3,998
2023-08-04,2023-08-04,135,0,10,2,998
2023-08-04,2023-08-04,55,2,5,0,0
2023-08-05,2023-08-05,55,2,7,2,998
2023-08-05,2023-08-05,0,0,0,0,0
2023-08-05,2023-08-05,27,0,5,2,998
2023-08-05,2023-08-05,9,0,0,0,0
2023-08-05,2023-08-05,6,0,0,0,0
2023-08-05,2023-08-05,220,0,6,3,1497
2023-08-05,2023-08-05,79,0,8,9,3743
2023-08-05,2023-08-05,59,0,5,6,1996
2023-08-05,2023-08-05,145,0,10,0,0
2023-08-05,2023-08-05,54,0,3,1,499
2023-08-06,2023-08-06,63,3,4,1,499
2023-08-06,2023-08-06,0,0,0,0,0
2023-08-06,2023-08-06,6,0,0,0,0
2023-08-06,2023-08-06,4,0,0,0,0
2023-08-06,2023-08-06,230,26,31,3,1996
2023-08-06,2023-08-06,43,1,4,0,0
2023-08-07,2023-08-07,49,3,3,0,0
2023-08-07,2023-08-07,0,0,0,0,0
2023-08-07,2023-08-07,2,0,0,0,0
2023-08-07,2023-08-07,1,0,0,0,0
2023-08-07,2023-08-07,137,10,9,0,0
2023-08-07,2023-08-07,56,7,7,1,499
2023-08-08,2023-08-08,54,9,8,3,1996
2023-08-08,2023-08-08,0,0,0,0,0
2023-08-08,2023-08-08,1,0,0,0,0
2023-08-08,2023-08-08,112,13,11,2,1247
2023-08-08,2023-08-08,46,2,1,1,499
2023-08-09,2023-08-09,45,7,7,0,0
2023-08-09,2023-08-09,0,0,0,0,0
2023-08-09,2023-08-09,1,0,0,0,0
2023-08-09,2023-08-09,125,13,12,1,499
2023-08-09,2023-08-09,46,5,4,0,0
2023-08-10,2023-08-10,47,6,5,1,499
2023-08-10,2023-08-10,0,0,0,0,0
2023-08-10,2023-08-10,105,9,8,1,499
2023-08-10,2023-08-10,54,7,6,3,1995
2023-08-11,2023-08-11,63,9,7,2,1746
2023-08-11,2023-08-11,1,0,0,0,0
2023-08-11,2023-08-11,82,11,9,2,1248
2023-08-11,2023-08-11,84,15,12,1,499
2023-08-12,2023-08-12,36,1,1,0,0
2023-08-12,2023-08-12,0,0,0,0,0
2023-08-12,2023-08-12,94,7,6,1,748
2023-08-12,2023-08-12,70,5,5,0,0
2023-08-13,2023-08-13,53,6,6,0,0
2023-08-13,2023-08-13,0,0,0,0,0
2023-08-13,2023-08-13,100,10,10,1,499
2023-08-13,2023-08-13,70,6,5,2,1746
2023-08-14,2023-08-14,4,2,2,0,0
2023-08-14,2023-08-14,0,0,0,0,0
2023-08-14,2023-08-14,67,3,3,0,0
2023-08-14,2023-08-14,96,7,6,0,0
2023-08-15,2023-08-15,92,19,18,2,998
2023-08-15,2023-08-15,86,13,12,1,499
2023-08-16,2023-08-16,1,0,0,0,0
2023-08-16,2023-08-16,70,10,10,1,25721.11
2023-08-16,2023-08-16,74,15,15,2,1247
2023-08-17,2023-08-17,1,0,0,0,0
2023-08-17,2023-08-17,84,14,11,2,9041.68
2023-08-17,2023-08-17,83,9,9,1,8542.68
2023-08-18,2023-08-18,120,15,14,3,1497
2023-08-18,2023-08-18,113,13,9,4,18877.08
2023-08-19,2023-08-19,73,2,2,0,0
2023-08-19,2023-08-19,133,12,10,2,1496
2023-08-20,2023-08-20,93,11,10,4,1996
2023-08-20,2023-08-20,145,18,17,3,2246
2023-08-21,2023-08-21,91,15,12,0,0
2023-08-21,2023-08-21,152,12,10,4,10025.13
2023-08-22,2023-08-22,60,6,4,0,0
2023-08-22,2023-08-22,70,11,9,0,0
2023-08-22,2023-08-22,129,14,11,4,2744
2023-08-23,2023-08-23,41,5,5,2,998
2023-08-23,2023-08-23,40,1,1,0,0
2023-08-23,2023-08-23,75,7,6,1,499
2023-08-24,2023-08-24,38,5,5,0,0
2023-08-24,2023-08-24,34,5,6,2,1248
2023-08-24,2023-08-24,77,5,5,1,499
2023-08-25,2023-08-25,44,5,5,2,8907.72
2023-08-25,2023-08-25,32,1,1,0,0
2023-08-25,2023-08-25,49,8,8,2,998
2023-08-26,2023-08-26,37,7,7,0,0
2023-08-26,2023-08-26,34,3,4,0,0
2023-08-26,2023-08-26,79,3,3,0,0
2023-08-27,2023-08-27,30,4,4,0,0
2023-08-27,2023-08-27,40,6,6,1,8390.1
2023-08-27,2023-08-27,112,10,9,2,1248
2023-08-28,2023-08-28,33,6,6,1,16780.2
2023-08-28,2023-08-28,56,9,7,2,998
2023-08-28,2023-08-28,118,14,14,1,499
2023-08-29,2023-08-29,15,2,3,1,499
2023-08-29,2023-08-29,17,2,2,0,0
2023-08-29,2023-08-29,22,3,3,2,1746
2023-08-30,2023-08-30,2,2,2,0,0
2023-08-30,2023-08-30,1,0,0,0,0
2023-09-04,2023-09-04,1,0,0,0,0
2023-08-06,2023-08-06,114,4,9,2,1248
2023-08-06,2023-08-06,49,3,1,1,499
2023-08-06,2023-08-06,127,5,7,1,499
2023-08-06,2023-08-06,14,1,1,0,0
2023-08-06,2023-08-06,8,0,0,0,0
2023-08-06,2023-08-06,16,2,3,2,998
2023-08-07,2023-08-07,101,7,7,1,748
2023-08-07,2023-08-07,74,12,11,2,1247
2023-08-07,2023-08-07,79,9,9,3,1746
2023-08-07,2023-08-07,10,2,2,1,499
2023-08-07,2023-08-07,5,0,0,0,0
2023-08-07,2023-08-07,22,4,4,1,499
2023-08-08,2023-08-08,103,15,15,4,2993
2023-08-08,2023-08-08,84,8,6,2,1497
2023-08-08,2023-08-08,137,20,19,6,3742
2023-08-08,2023-08-08,8,1,1,0,0
2023-08-08,2023-08-08,2,0,0,0,0
2023-08-08,2023-08-08,29,6,6,2,1248
2023-08-09,2023-08-09,85,14,11,1,998
2023-08-09,2023-08-09,75,9,9,1,748
2023-08-09,2023-08-09,206,16,16,5,2495
2023-08-09,2023-08-09,19,2,2,0,0
2023-08-09,2023-08-09,3,1,1,1,499
2023-08-09,2023-08-09,32,3,3,1,499
2023-08-10,2023-08-10,124,23,18,6,2994
2023-08-10,2023-08-10,70,12,12,2,998
2023-08-10,2023-08-10,220,34,30,4,2993
2023-08-10,2023-08-10,23,4,3,2,998
2023-08-10,2023-08-10,1,0,0,0,0
2023-08-10,2023-08-10,26,1,1,0,0
2023-08-11,2023-08-11,89,5,5,0,0
2023-08-11,2023-08-11,56,8,8,3,1497
2023-08-11,2023-08-11,224,24,22,5,2744
2023-08-11,2023-08-11,24,5,4,1,749
2023-08-11,2023-08-11,20,3,3,0,0
2023-08-12,2023-08-12,62,7,6,1,499
2023-08-12,2023-08-12,52,9,8,2,1247
2023-08-12,2023-08-12,369,36,34,4,2245
2023-08-12,2023-08-12,14,3,2,0,0
2023-08-12,2023-08-12,26,6,6,4,2245
2023-08-13,2023-08-13,58,4,4,0,0
2023-08-13,2023-08-13,51,2,2,1,499
2023-08-13,2023-08-13,613,47,47,15,8980
2023-08-13,2023-08-13,14,3,3,0,0
2023-08-13,2023-08-13,5,0,0,0,0
2023-08-13,2023-08-13,38,1,1,1,499
2023-08-14,2023-08-14,40,2,2,1,499
2023-08-14,2023-08-14,36,3,3,0,0
2023-08-14,2023-08-14,615,57,55,10,5489
2023-08-14,2023-08-14,17,1,1,0,0
2023-08-14,2023-08-14,1,0,0,0,0
2023-08-14,2023-08-14,41,3,3,1,499
2023-08-15,2023-08-15,30,8,6,2,2245
2023-08-15,2023-08-15,23,3,2,1,748
2023-08-15,2023-08-15,489,49,48,9,4741
2023-08-15,2023-08-15,10,2,1,1,499
2023-08-15,2023-08-15,0,0,0,0,0
2023-08-15,2023-08-15,31,6,6,3,2246
2023-08-16,2023-08-16,18,3,3,0,0
2023-08-16,2023-08-16,18,4,4,1,748
2023-08-16,2023-08-16,281,42,40,13,7733
2023-08-16,2023-08-16,9,3,2,1,499
2023-08-16,2023-08-16,3,1,1,0,0
2023-08-16,2023-08-16,31,6,6,1,499
2023-08-17,2023-08-17,6,1,1,0,0
2023-08-17,2023-08-17,70,21,18,4,1996
2023-08-17,2023-08-17,2,0,0,0,0
2023-08-17,2023-08-17,3,1,1,0,0
2023-08-17,2023-08-17,4,1,1,1,499
2023-08-18,2023-08-18,2,0,0,0,0
2023-08-20,2023-08-20,26,2,2,1,499
2023-08-20,2023-08-20,62,8,5,4,2245
2023-08-20,2023-08-20,119,20,20,6,2994
2023-08-21,2023-08-21,11,0,0,0,0
2023-08-21,2023-08-21,60,6,6,2,1247
2023-08-21,2023-08-21,71,9,8,2,998
2023-08-22,2023-08-22,0,0,0,0,0
2023-08-22,2023-08-22,2,0,0,0,0
2023-08-22,2023-08-22,24,5,3,2,1247
2023-08-22,2023-08-22,21,3,3,1,499
2023-08-22,2023-08-22,1,0,0,0,0
2023-08-23,2023-08-23,77,11,10,3,2247
2023-08-23,2023-08-23,50,2,2,1,499
2023-08-23,2023-08-23,0,0,0,0,0
2023-08-24,2023-08-24,90,7,6,1,749
2023-08-24,2023-08-24,28,2,2,0,0
2023-08-24,2023-08-24,7,5,5,1,499
2023-08-25,2023-08-25,94,9,11,3,2744
2023-08-25,2023-08-25,32,5,5,0,0
2023-08-25,2023-08-25,3,1,1,0,0
2023-08-26,2023-08-26,88,13,13,3,9388.1
2023-08-26,2023-08-26,23,3,3,0,0
2023-08-26,2023-08-26,6,1,2,0,0
2023-08-27,2023-08-27,81,11,10,5,2744
2023-08-27,2023-08-27,12,2,2,1,499
2023-08-27,2023-08-27,10,1,1,0,0
2023-08-28,2023-08-28,50,6,5,1,499
2023-08-28,2023-08-28,12,1,1,1,499
2023-08-28,2023-08-28,15,1,1,0,0
2023-08-29,2023-08-29,39,5,5,1,499
2023-08-29,2023-08-29,5,2,2,0,0
2023-08-29,2023-08-29,3,1,1,0,0
2023-08-30,2023-08-30,2,2,1,0,0
2023-08-31,2023-08-31,1,0,0,0,0
2023-09-01,2023-09-01,1,0,0,0,0
2023-09-02,2023-09-02,4,0,0,0,0
2023-09-08,2023-09-08,23,1,1,0,0
2023-09-08,2023-09-08,83,12,12,2,998
2023-09-08,2023-09-08,36,8,7,2,998
2023-09-08,2023-09-08,6,1,1,0,0
2023-09-08,2023-09-08,24,3,3,0,0
2023-09-08,2023-09-08,20,6,6,1,998
2023-09-09,2023-09-09,21,2,1,0,0
2023-09-09,2023-09-09,144,12,12,5,11536.76
2023-09-09,2023-09-09,51,7,6,1,17585.51
2023-09-09,2023-09-09,5,1,1,0,0
2023-09-09,2023-09-09,42,5,4,1,17585.51
2023-09-10,2023-09-10,7,1,1,0,0
2023-09-10,2023-09-10,175,10,11,4,1996
2023-09-10,2023-09-10,59,6,6,1,748
2023-09-10,2023-09-10,4,2,3,0,0
2023-09-10,2023-09-10,12,5,5,3,10039.76
2023-09-10,2023-09-10,43,4,3,0,0
2023-09-11,2023-09-11,2,0,0,0,0
2023-09-11,2023-09-11,156,9,9,2,1747
2023-09-11,2023-09-11,40,3,5,1,499
2023-09-11,2023-09-11,4,2,1,0,0
2023-09-11,2023-09-11,25,2,3,0,0
2023-09-11,2023-09-11,32,1,1,0,0
2023-09-12,2023-09-12,8,1,1,0,0
2023-09-12,2023-09-12,112,12,11,3,1746
2023-09-12,2023-09-12,46,10,10,3,1747
2023-09-12,2023-09-12,3,0,0,0,0
2023-09-12,2023-09-12,24,2,2,0,0
2023-09-12,2023-09-12,35,6,6,0,0
2023-09-13,2023-09-13,9,0,0,0,0
2023-09-13,2023-09-13,98,9,10,0,0
2023-09-13,2023-09-13,78,15,13,3,1997
2023-09-13,2023-09-13,3,0,0,0,0
2023-09-13,2023-09-13,8,0,0,0,0
2023-09-13,2023-09-13,37,8,5,0,0
2023-09-14,2023-09-14,1,0,0,0,0
2023-09-14,2023-09-14,8,2,2,1,499
2023-09-14,2023-09-14,8,1,1,0,0
2023-09-14,2023-09-14,4,3,3,1,8566.04
2023-09-14,2023-09-14,11,2,2,0,0
2023-09-14,2023-09-14,37,5,5,1,748
2023-09-14,2023-09-14,12,0,0,0,0
2023-09-14,2023-09-14,41,2,2,1,499
2023-09-14,2023-09-14,54,2,1,1,499
2023-09-15,2023-09-15,2,0,0,0,0
2023-09-15,2023-09-15,3,0,0,0,0
2023-09-15,2023-09-15,16,3,3,1,1497
2023-09-15,2023-09-15,30,0,0,0,0
2023-09-15,2023-09-15,9,0,0,0,0
2023-09-15,2023-09-15,43,3,3,0,0
2023-09-15,2023-09-15,39,4,4,1,499
2023-09-16,2023-09-16,3,0,1,1,17089.26
2023-09-16,2023-09-16,24,3,3,0,0
2023-09-16,2023-09-16,29,3,2,1,748
2023-09-16,2023-09-16,9,0,0,0,0
2023-09-16,2023-09-16,66,6,5,2,998
2023-09-16,2023-09-16,47,4,4,3,1995
2023-09-17,2023-09-17,1,0,0,0,0
2023-09-17,2023-09-17,7,2,2,0,0
2023-09-17,2023-09-17,19,5,4,1,499
2023-09-17,2023-09-17,31,3,2,1,998
2023-09-17,2023-09-17,12,1,1,0,0
2023-09-17,2023-09-17,58,5,5,1,748
2023-09-17,2023-09-17,65,7,7,2,1248
2023-09-18,2023-09-18,1,0,0,0,0
2023-09-18,2023-09-18,6,0,0,0,0
2023-09-18,2023-09-18,19,0,0,0,0
2023-09-18,2023-09-18,35,4,5,2,1996
2023-09-18,2023-09-18,7,0,0,0,0
2023-09-18,2023-09-18,77,8,7,1,499
2023-09-18,2023-09-18,70,5,5,1,748
2023-09-19,2023-09-19,14,6,5,1,748
2023-09-19,2023-09-19,12,3,3,1,499
2023-09-19,2023-09-19,27,2,2,0,0
2023-09-19,2023-09-19,8,0,0,0,0
2023-09-19,2023-09-19,62,4,4,1,748
2023-09-19,2023-09-19,65,5,5,1,499
2023-09-20,2023-09-20,9,0,0,0,0
2023-09-20,2023-09-20,14,0,0,0,0
2023-09-20,2023-09-20,26,1,1,0,0
2023-09-20,2023-09-20,62,2,2,1,499
2023-09-20,2023-09-20,59,2,1,0,0
2023-09-21,2023-09-21,6,0,0,0,0
2023-09-21,2023-09-21,12,1,1,0,0
2023-09-21,2023-09-21,24,8,7,1,998
2023-09-21,2023-09-21,4,1,1,0,0
2023-09-21,2023-09-21,42,0,0,0,0
2023-09-21,2023-09-21,62,5,5,1,499
2023-09-22,2023-09-22,10,2,2,0,0
2023-09-22,2023-09-22,6,0,0,0,0
2023-09-22,2023-09-22,36,9,6,2,998
2023-09-22,2023-09-22,8,2,2,1,499
2023-09-22,2023-09-22,56,4,4,0,0
2023-09-22,2023-09-22,58,3,3,2,998
2023-09-23,2023-09-23,10,1,1,0,0
2023-09-23,2023-09-23,13,2,2,2,998
2023-09-23,2023-09-23,29,1,0,0,0
2023-09-23,2023-09-23,16,0,0,0,0
2023-09-23,2023-09-23,49,3,2,0,0
2023-09-23,2023-09-23,76,2,0,0,0
2023-09-24,2023-09-24,7,1,1,0,0
2023-09-24,2023-09-24,18,1,1,1,748
2023-09-24,2023-09-24,27,3,1,0,0
2023-09-24,2023-09-24,13,2,2,0,0
2023-09-24,2023-09-24,64,8,6,1,998
2023-09-24,2023-09-24,79,6,6,1,749
2023-09-25,2023-09-25,10,1,1,0,0
2023-09-25,2023-09-25,20,4,4,0,0
2023-09-25,2023-09-25,25,5,3,1,1247
2023-09-25,2023-09-25,20,2,2,0,0
2023-09-25,2023-09-25,56,8,6,2,1996
2023-09-25,2023-09-25,90,10,7,2,1497
2023-09-26,2023-09-26,5,2,2,1,499
2023-09-26,2023-09-26,11,1,1,0,0
2023-09-26,2023-09-26,23,3,3,0,0
2023-09-26,2023-09-26,14,1,1,1,499
2023-09-26,2023-09-26,39,2,2,1,499
2023-09-26,2023-09-26,106,11,9,6,3493
2023-09-27,2023-09-27,13,2,1,1,499
2023-09-27,2023-09-27,15,6,5,1,998
2023-09-27,2023-09-27,21,5,4,0,0
2023-09-27,2023-09-27,11,1,1,0,0
2023-09-27,2023-09-27,39,4,3,1,499
2023-09-27,2023-09-27,86,6,5,2,998
2023-09-28,2023-09-28,7,0,0,0,0
2023-09-28,2023-09-28,16,1,1,1,749
2023-09-28,2023-09-28,19,2,2,1,749
2023-09-28,2023-09-28,22,1,1,0,0
2023-09-28,2023-09-28,28,1,1,0,0
2023-09-28,2023-09-28,90,6,5,2,998
2023-09-29,2023-09-29,4,0,0,0,0
2023-09-29,2023-09-29,18,4,4,1,499
2023-09-29,2023-09-29,24,6,4,1,499
2023-09-29,2023-09-29,6,2,2,1,499
2023-09-29,2023-09-29,34,8,7,1,499
2023-09-29,2023-09-29,104,5,6,1,499
2023-09-30,2023-09-30,4,2,2,0,0
2023-09-30,2023-09-30,18,4,4,2,1248
2023-09-30,2023-09-30,32,5,4,2,998
2023-09-30,2023-09-30,49,5,6,1,499
2023-09-30,2023-09-30,94,3,3,0,0
2023-10-01,2023-10-01,7,2,2,1,749
2023-10-01,2023-10-01,24,4,4,1,749
2023-10-01,2023-10-01,36,4,4,1,499
2023-10-01,2023-10-01,60,5,5,0,0
2023-10-01,2023-10-01,178,7,6,1,499
2023-10-02,2023-10-02,5,0,0,0,0
2023-10-02,2023-10-02,19,4,4,1,499
2023-10-02,2023-10-02,26,3,3,0,0
2023-10-02,2023-10-02,73,5,4,1,499
2023-10-02,2023-10-02,139,6,5,2,2245
2023-10-03,2023-10-03,7,0,0,0,0
2023-10-03,2023-10-03,19,3,3,1,499
2023-10-03,2023-10-03,22,6,5,3,1747
2023-10-03,2023-10-03,69,5,3,1,499
2023-10-03,2023-10-03,121,6,5,2,1248
2023-10-04,2023-10-04,2,1,1,0,0
2023-10-04,2023-10-04,15,2,2,0,0
2023-10-04,2023-10-04,35,4,3,1,998
2023-10-04,2023-10-04,68,4,4,1,499
2023-10-04,2023-10-04,102,9,9,3,1497
2023-10-05,2023-10-05,5,1,1,1,499
2023-10-05,2023-10-05,8,2,2,0,0
2023-10-05,2023-10-05,29,3,2,1,499
2023-10-05,2023-10-05,55,8,7,0,0
2023-10-05,2023-10-05,75,7,6,0,0
2023-10-06,2023-10-06,3,0,0,0,0
2023-10-06,2023-10-06,3,1,1,0,0
2023-10-06,2023-10-06,32,2,2,1,998
2023-10-06,2023-10-06,37,3,3,2,1497
2023-10-06,2023-10-06,97,10,10,2,998
2023-10-07,2023-10-07,5,0,0,0,0
2023-10-07,2023-10-07,16,3,3,0,0
2023-10-07,2023-10-07,19,2,2,0,0
2023-10-07,2023-10-07,53,4,4,0,0
2023-10-07,2023-10-07,91,5,5,0,0
2023-10-08,2023-10-08,5,1,1,0,0
2023-10-08,2023-10-08,15,3,3,1,499
2023-10-08,2023-10-08,29,2,1,1,748
2023-10-08,2023-10-08,70,6,4,0,0
2023-10-08,2023-10-08,50,2,2,0,0
2023-10-09,2023-10-09,3,0,0,0,0
2023-10-09,2023-10-09,25,3,3,0,0
2023-10-09,2023-10-09,32,3,3,1,749
2023-10-09,2023-10-09,73,7,6,3,1497
2023-10-09,2023-10-09,77,4,4,3,1497
2023-10-09,2023-10-09,14,2,2,0,0
2023-10-09,2023-10-09,112,13,12,2,1746
2023-10-09,2023-10-09,45,4,4,1,499
2023-10-10,2023-10-10,6,1,0,0,0
2023-10-10,2023-10-10,20,1,1,0,0
2023-10-10,2023-10-10,34,7,7,2,998
2023-10-10,2023-10-10,71,4,4,2,1746
2023-10-10,2023-10-10,95,9,9,4,2494
2023-10-10,2023-10-10,62,5,5,1,499
2023-10-10,2023-10-10,100,10,10,3,1497
2023-10-10,2023-10-10,24,2,2,1,499
2023-10-11,2023-10-11,5,2,2,0,0
2023-10-11,2023-10-11,11,2,2,1,499
2023-10-11,2023-10-11,31,7,5,0,0
2023-10-11,2023-10-11,47,3,3,0,0
2023-10-11,2023-10-11,78,4,4,2,998
2023-10-11,2023-10-11,93,6,6,3,1497
2023-10-11,2023-10-11,97,10,9,2,998
2023-10-11,2023-10-11,33,2,2,1,499
2023-10-12,2023-10-12,1,0,0,0,0
2023-10-12,2023-10-12,6,1,1,0,0
2023-10-12,2023-10-12,42,5,4,1,499
2023-10-12,2023-10-12,57,5,4,2,1996
2023-10-12,2023-10-12,84,4,4,3,2245
2023-10-12,2023-10-12,73,5,5,1,748
2023-10-12,2023-10-12,134,14,13,1,499
2023-10-12,2023-10-12,18,2,2,1,748
2023-10-13,2023-10-13,2,0,0,0,0
2023-10-13,2023-10-13,12,0,0,0,0
2023-10-13,2023-10-13,20,3,1,1,749
2023-10-13,2023-10-13,62,11,8,1,499
2023-10-13,2023-10-13,42,1,1,0,0
2023-10-13,2023-10-13,105,9,10,3,2245
2023-10-13,2023-10-13,91,15,13,2,998
2023-10-13,2023-10-13,15,0,0,0,0
2023-10-13,2023-10-13,7,1,1,0,0
2023-10-13,2023-10-13,3,0,0,0,0
2023-10-14,2023-10-14,4,2,2,0,0
2023-10-14,2023-10-14,14,5,5,0,0
2023-10-14,2023-10-14,18,1,2,0,0
2023-10-14,2023-10-14,38,3,3,0,0
2023-10-14,2023-10-14,67,2,2,2,1247
2023-10-14,2023-10-14,41,4,4,1,499
2023-10-14,2023-10-14,153,18,17,4,2495
2023-10-14,2023-10-14,28,3,3,0,0
2023-10-14,2023-10-14,6,1,1,0,0
2023-10-14,2023-10-14,4,1,1,1,499
2023-10-14,2023-10-14,3,0,0,0,0
2023-10-15,2023-10-15,1,0,0,0,0
2023-10-15,2023-10-15,16,2,2,0,0
2023-10-15,2023-10-15,36,5,5,2,1247
2023-10-15,2023-10-15,63,1,1,0,0
2023-10-15,2023-10-15,73,5,5,0,0
2023-10-15,2023-10-15,29,6,6,2,998
2023-10-15,2023-10-15,132,12,11,3,1996
2023-10-15,2023-10-15,72,11,11,5,2994
2023-10-15,2023-10-15,5,2,2,0,0
2023-10-15,2023-10-15,2,0,0,0,0
2023-10-15,2023-10-15,3,0,0,0,0
2023-10-16,2023-10-16,3,0,0,0,0
2023-10-16,2023-10-16,8,2,2,0,0
2023-10-16,2023-10-16,46,5,5,1,998
2023-10-16,2023-10-16,50,3,2,0,0
2023-10-16,2023-10-16,93,3,3,1,499
2023-10-16,2023-10-16,15,4,4,3,1497
2023-10-16,2023-10-16,167,20,18,2,998
2023-10-16,2023-10-16,82,3,3,1,499
2023-10-16,2023-10-16,8,0,0,0,0
2023-10-16,2023-10-16,2,0,0,0,0
2023-10-17,2023-10-17,0,0,0,0,0
2023-10-17,2023-10-17,13,1,1,0,0
2023-10-17,2023-10-17,35,1,1,0,0
2023-10-17,2023-10-17,41,3,3,0,0
2023-10-17,2023-10-17,67,5,5,1,499
2023-10-17,2023-10-17,19,2,2,0,0
2023-10-17,2023-10-17,193,19,18,6,3244
2023-10-17,2023-10-17,32,1,1,0,0
2023-10-17,2023-10-17,5,0,0,0,0
2023-10-17,2023-10-17,3,0,0,0,0
2023-10-18,2023-10-18,0,0,0,0,0
2023-10-18,2023-10-18,10,1,1,0,0
2023-10-18,2023-10-18,34,6,5,1,749
2023-10-18,2023-10-18,30,1,1,1,998
2023-10-18,2023-10-18,81,7,7,2,1248
2023-10-18,2023-10-18,13,0,0,0,0
2023-10-18,2023-10-18,236,15,15,2,998
2023-10-18,2023-10-18,3,0,0,0,0
2023-10-18,2023-10-18,11,2,2,1,749
2023-10-18,2023-10-18,2,1,1,1,749
2023-10-19,2023-10-19,0,0,0,0,0
2023-10-19,2023-10-19,8,2,2,0,0
2023-10-19,2023-10-19,27,4,2,0,0
2023-10-19,2023-10-19,38,3,3,2,1248
